xnm,ynm,frame,locprecnm,phot,bg,LLrel,PSFxnm,numberInGroup,sitenumbers,layer
36191.36,58561.91,18,7.078362,1070.804,43.5639457702637,-0.7570416,104.2466,1,0,1
37599.43,49725,18,22.52262,282.3237,42.0954360961914,-0.62617,114.245,1,325,1
24120.07,47475.86,19,24.94814,126.4543,34.6364440917969,-0.5358642,79.74099,1,0,1
29628.38,59626.85,19,6.037924,2229.287,83.2749252319336,-0.8080435,128.3518,2,0,1
30205.22,54911.09,19,8.811791,1860.617,116.891700744629,-0.6882636,138.3422,3,0,1
31085.5,57300.59,19,15.66388,620.3528,41.3776054382324,-0.6381603,138.6059,1,123,1
31665.16,55237.37,19,3.914568,3620.937,130.506782531738,-0.5867583,111.204,3,0,1
33202.56,52758.59,19,21.34299,298.4483,39.0635566711426,-0.8464752,115.5957,1,215,1
34254.64,52118.73,19,19.07801,677.0247,85.1672973632813,-0.6130813,141.1444,2,235,1
34383.49,46372.41,19,1.702034,18860.04,517.169624328613,-0.661465,112.0601,13,179,1
34412,55208.04,19,14.11713,518.468,45.5640449523926,-0.6009307,114.9132,1,371,1
34604.95,47422.33,19,10.71862,984.918,43.8749885559082,-0.7346525,135.493,1,183,1
36986.42,49605.4,19,5.800705,3666.116,137.866786956787,-0.6420577,144.1892,3,309,1
37241.83,43749.84,19,6.793057,2184.532,89.6076278686523,-0.8921315,133.3079,2,0,1
38543.63,49371.94,19,17.79261,220.6688,46.7239112854004,-0.6124836,82.4522,1,0,1
26508.38,42515.5,20,21.17772,305.2254,32.5188102722168,-0.8433024,121.2933,1,0,1
26537.83,54122.61,20,16.78046,368.7204,40.5625381469727,-0.7728394,109.8452,1,0,1
27264.36,45082.52,20,5.227953,2218.521,75.3055686950684,-0.6089302,112.6751,2,0,1
28674.16,49646.12,20,4.972517,2640.814,123.970932006836,-0.7824721,113.4329,3,0,1
28803.02,56806.62,20,9.967637,879.8228,78.1782112121582,-0.809414,107.832,2,0,1
29913.4,47115.02,20,5.996926,2631.629,119.807628631592,-0.6081932,128.4506,3,0,1
33062.16,55437.51,20,6.799305,1691.489,44.5739135742188,-0.6502069,129.509,1,0,1
34715.62,54350.5,20,14.0423,649.8925,43.1534614562988,-0.5404155,130.9529,1,379,1
37655.54,52457.32,20,12.04238,935.0901,40.6472473144531,-0.6017017,144.9074,1,326,1
37908.13,49156.42,20,4.329267,3988.766,161.732566833496,-0.6240229,120.3375,3,336,1
38042.12,46756.53,20,7.99426,1351.238,43.8695678710938,-0.8767969,129.9539,1,0,1
28249.62,52784.46,21,7.774148,1783.419,42.5840072631836,-0.5733908,148.2308,1,0,1
30518.13,58165.56,21,2.353023,12318.57,299.461818695068,-0.7289683,124.64,7,0,1
33264.27,48624.85,21,5.763642,2826.244,159.227703094482,-0.6001574,125.4179,4,212,1
33449.16,43592.02,21,5.471437,3893.644,157.81521987915,-0.5800594,139.4582,4,0,1
34108.48,43900.63,21,14.44225,642.0129,44.667049407959,-0.6022538,131.6793,1,0,1
34122.5,60738.73,21,18.27012,447.6738,36.3227005004883,-0.671792,132.3125,1,0,1
34777.03,48290.33,21,22.80926,324.2446,41.3690223693848,-0.7923865,124.7737,1,249,1
35339.44,57588.43,21,8.024063,1349.318,76.180103302002,-0.5120384,122.1618,2,0,1
36209.96,53138.59,21,3.739212,4640.867,148.433616638184,-0.6794325,116.8705,3,292,1
36358.86,50367.91,21,23.65568,239.2097,47.7532997131348,-0.6260034,104.3581,1,0,1
27656.43,47507.5,22,17.68792,541.0098,85.0985527038574,-0.6501628,118.8279,2,0,1
28491.52,50317.75,22,3.582214,6509.063,251.282787322998,-0.8927004,127.1526,6,0,1
29502.23,45269.01,22,8.52828,1609.016,70.5107192993164,-0.5962799,137.3241,2,0,1
29988.9,51708.55,22,23.43898,417.2473,36.9961547851563,-0.6075126,148.9511,1,0,1
30064.24,59828.58,22,2.794056,8708.192,260.064418792725,-0.7717345,121.2006,6,0,1
30462.49,59165.81,22,7.6917,1189.29,90.6676254272461,-0.8511812,104.6444,2,0,1
30773.08,52182.38,22,6.597222,2844.534,168.993358612061,-0.7021776,133.5073,4,0,1
32100.92,47602.13,22,8.426867,1382.075,80.2769050598145,-0.6835462,122.3194,2,8,1
33103.31,59257.07,22,4.772444,5296.878,164.694553375244,-0.7914339,148.2996,4,0,1
33145.72,42021.72,22,3.862685,5667.228,187.554389953613,-0.6741893,128.2271,5,0,1
33598.78,54965.82,22,7.647669,1344.423,83.3334770202637,-0.5144822,116.2182,2,352,1
33716.64,51403.73,22,15.74548,283.4917,41.3112716674805,-0.7109777,89.83474,1,0,1
34262.28,41743.82,22,4.680025,2982.882,79.2367782592773,-0.7536078,120.7265,2,0,1
34771.4,58468.44,22,12.82429,669.3132,38.3207931518555,-0.5358577,127.9826,1,479,1
35338.79,57559.6,22,9.882672,1003.966,41.6534004211426,-0.5467001,130.4522,1,0,1
36194.95,58570.64,22,2.872616,6731.697,162.18346786499,-0.7438633,116.8532,4,0,1
38128.81,45564.48,22,6.401,2731.595,121.767765045166,-0.6513809,135.1847,3,0,1
29904.78,52002.22,23,4.857501,3594.106,141.276313781738,-0.6215282,125.4611,3,31,1
31784.76,57603.25,23,7.682488,1433.077,82.6045989990234,-0.6616086,116.4849,2,0,1
33817.74,51516.7,23,4.433463,2450.31,84.7794761657715,-0.7023294,104.7839,2,0,1
34186.07,60716.82,23,16.86769,662.7365,74.4669761657715,-0.594453,133.8332,2,0,1
34449.44,49643,23,4.120441,3420.242,120.847206115723,-0.6283236,113.2167,3,240,1
36564.6,54484.32,23,7.538467,1609.205,92.1768226623535,-0.5984524,121.1571,2,433,1
36981.41,50806.4,23,4.574111,3949.323,131.266109466553,-0.7507761,129.2754,3,312,1
37938.02,54572.43,23,14.26022,900.5266,69.2301635742188,-0.6593033,142.7003,2,461,1
38608.55,53210.91,23,7.141779,1553.453,79.8959465026855,-0.7431431,116.5786,2,507,1
28648.45,49690.46,24,11.84719,871.8658,41.4490127563477,-0.4963018,137.5662,1,0,1
30381.24,44578.53,24,9.379056,881.6644,38.8097496032715,-0.5514873,118.4339,1,0,1
32398.49,44993.04,24,3.929045,4852.05,128.834968566895,-0.5402358,127.6412,3,0,1
32583.29,57217.34,24,2.218449,11451.09,233.453365325928,-0.6999081,118.7568,5,154,1
34600.28,47399.9,24,21.46821,444.6446,38.9582405090332,-0.5098359,144.1342,1,183,1
35015.8,58826.6,24,10.82494,939.6324,38.855525970459,-0.7819648,136.0475,1,482,1
36252.66,52601.6,24,19.18508,289.2834,49.730655670166,-0.5145091,100.1531,1,293,1
37704.42,52152.54,24,4.765593,3086.246,82.1095390319824,-0.7011461,125.3758,2,329,1
39084,50215.02,24,11.96672,577.1842,38.5252113342285,-0.6737816,112.2188,1,520,1
30223.78,45928.69,25,6.708722,2631.324,109.944885253906,-0.6102112,139.3817,3,0,1
31300.58,50454.64,25,9.929362,1345.056,112.779392242432,-0.5697224,127.7074,3,0,1
31493.97,55006.41,25,6.915035,1840.646,83.2244987487793,-0.6895875,125.3543,2,0,1
33029.83,50610.56,25,22.51137,135.9977,39.6646385192871,-0.8485802,75.42081,1,94,1
34373.64,51085.74,25,9.244882,1193.994,41.3711585998535,-0.4779616,136.6281,1,239,1
34772,54384.82,25,16.04187,831.4354,83.6110229492188,-0.5918874,142.7661,2,379,1
35969.96,51094.09,25,3.868234,4999.993,171.565299987793,-0.6270161,123.0823,4,282,1
37979.96,54552.85,25,11.46751,499.0514,36.4852561950684,-0.6893159,101.3018,1,461,1
38021.86,50984.64,25,8.447186,1828.191,116.53450012207,-0.7534857,135.16,3,338,1
24110.28,47500.27,26,3.80262,4958.667,161.740695953369,-0.7153423,121.4981,5,0,1
25679.06,49234.2,26,8.125047,1891.838,104.465534210205,-0.6938329,142.3587,3,0,1
29902.22,48324.01,26,16.80178,477.4937,37.184497833252,-0.5786499,128.9601,1,0,1
32123.49,40754.04,26,16.35195,782.6566,65.9344806671143,-0.6096684,149.987,2,0,1
33733.39,51445.65,26,10.19612,799.0896,87.3411254882813,-0.6078888,101.6906,2,0,1
34065.1,60859.71,26,12.2655,945.1014,82.5540771484375,-0.7161845,128.1904,2,0,1
34333.15,51110.47,26,7.350883,1872.298,120.661861419678,-0.7259684,123.0676,3,239,1
35469.55,56511.55,26,9.317745,717.0459,44.507251739502,-0.5820846,102.521,1,404,1
36233.77,58608.18,26,18.44135,516.0127,38.3425712585449,-0.6706535,142.0106,1,0,1
37864.74,52530.26,26,9.897701,941.2877,41.0935287475586,-0.6786737,126.4135,1,333,1
26047.5,54157.42,27,11.01717,812.7643,41.3679275512695,-0.7984617,125.9216,1,0,1
31561.45,55009.16,27,3.639668,5913.326,165.599010467529,-0.4986014,129.7622,4,0,1
32101.24,47597.92,27,3.950888,4840.068,123.724624633789,-0.7186505,128.2787,3,8,1
33472.42,47372.21,27,7.445396,1889.157,76.788158416748,-0.6218993,133.8663,2,172,1
33913.21,58712.77,27,15.01588,406.1355,37.4885902404785,-0.5106023,109.085,1,473,1
34098.81,49246.32,27,20.01007,149.2206,39.4585571289063,-0.5617679,73.78571,1,231,1
35958.52,49248.64,27,22.09117,407.3441,38.7474670410156,-0.5286698,140.2605,1,280,1
37426.83,57166.74,27,7.931859,1209.902,80.9497680664063,-0.80525,109.5295,2,453,1
38535.36,49375.22,27,3.048482,6671.726,257.330978393555,-0.756938,114.8781,6,0,1
39356.42,53496.39,27,21.351,268.1845,34.6736450195313,-0.6861105,112.0156,1,0,1
27295.09,45061.99,28,22.38052,230.0295,35.5842971801758,-0.638845,105.5417,1,0,1
29219.86,55860.6,28,7.137954,1440.109,41.5922622680664,-0.7888542,124.5332,1,0,1
30531.65,58109.34,28,16.71408,268.4522,34.5810661315918,-0.5478508,94.35265,1,0,1
31267.61,49468.66,28,8.602051,1355.625,37.859546661377,-0.4890307,140.8035,1,59,1
31403.69,48714.21,28,5.623848,1714.835,85.4983024597168,-0.6691457,106.0264,2,63,1
34088.07,43923.55,28,14.97563,558.6877,38.6666526794434,-0.4455352,128.8827,1,0,1
34886.53,53607.06,28,6.106365,2425.417,171.12467956543,-0.6623558,117.2878,4,383,1
35404.75,49265.96,28,7.793931,2444.412,127.338577270508,-0.8822041,145.5785,3,265,1
37026.32,47081.91,28,3.880768,3961.236,90.001392364502,-0.5816703,119.7139,2,200,1
26242.96,43070.64,29,3.555065,7182.552,248.414661407471,-0.7898022,133.9601,7,0,1
26538.12,54130.16,29,4.213461,3666.306,127.426155090332,-0.7160333,116.4628,3,0,1
29181.16,55916.86,29,4.850528,3693.356,115.287994384766,-0.5518143,133.1001,3,0,1
29429.29,52067.23,29,4.477099,4264.635,135.185958862305,-0.5534396,130.1,3,0,1
33010.2,59817.89,29,3.138867,5986.552,152.08757019043,-0.7674355,119.6206,4,0,1
33457.39,44709.76,29,9.122076,1448.778,75.9454536437988,-0.861169,139.3335,2,0,1
33962.78,58031.06,29,19.51304,287.86,34.3265495300293,-0.6763406,109.8673,1,360,1
34047.08,60908.13,29,17.53143,372.1707,40.2686576843262,-0.858518,113.8434,1,0,1
34906.66,41494.56,29,17.2924,458.5557,41.9151763916016,-0.6201639,125.4106,1,0,1
35209.15,51980.75,29,6.694653,1772.007,82.5908126831055,-0.8027726,125.3782,2,263,1
37677.25,45637.47,29,3.925879,5076.591,192.913541793823,-0.5917714,124.0292,5,0,1
40668.23,44556.97,29,4.980219,4886.942,552.881740570068,-0.6644481,114.0667,17,0,1
25303.54,46073.57,30,22.70201,249.5337,32.5770988464355,-0.6188876,113.6366,1,0,1
31255.43,46576.27,30,11.26497,1320.394,75.0262451171875,-0.7676055,149.1835,2,0,1
31911.63,46306.26,30,12.32273,766.8839,39.1405334472656,-0.5900149,133.4229,1,0,1
33809.74,51522.36,30,12.79969,525.9036,37.9491157531738,-0.6588721,112.1827,1,0,1
35175.21,54356.16,30,9.810809,723.5833,43.4904937744141,-0.4195061,107.59,1,395,1
35628.19,46813.06,30,8.312167,1941.44,116.549320220947,-0.5884811,137.2834,3,191,1
36252.29,52561.78,30,6.417888,1525.138,46.3329620361328,-0.8613873,116.3425,1,293,1
37297.21,48661.7,30,12.36444,728.5287,47.1574020385742,-0.7546341,125.4496,1,318,1
40686.34,44512.52,30,18.15364,222.9795,39.9915962219238,-0.6670399,87.18318,1,0,1
25297.35,46128.92,31,12.41725,758.3748,62.7575740814209,-0.6053596,121.4822,2,0,1
27156.72,46102.93,31,18.91319,392.2025,74.6788864135742,-0.4946908,106.2743,2,0,1
28138.97,46550.55,31,11.43556,737.5968,34.8256072998047,-0.5991579,126.699,1,0,1
29838.17,47146.39,31,20.64738,230.815,36.5490951538086,-0.4888551,99.51393,1,0,1
30037.33,55444.97,31,11.41475,987.1671,39.7170829772949,-0.5467042,144.3019,1,0,1
30098.1,43187.1,31,17.72294,435.1063,33.1411628723145,-0.6424078,130.1247,1,0,1
31047.43,54755.29,31,20.98081,482.5647,71.7063751220703,-0.6225244,125.9962,2,0,1
32335.72,53035.46,31,21.73664,274.9219,36.6838645935059,-0.823983,113.3746,1,76,1
33123.13,58937.03,31,21.20938,341.8782,35.4533576965332,-0.5214357,126.7572,1,0,1
33271.83,48615.87,31,2.118252,14290.55,428.52108001709,-0.6164085,118.786,11,212,1
33460.04,47365.46,31,2.885507,12762.65,414.545963287354,-0.5997658,141.473,11,172,1
33985.11,50323.16,31,7.215755,1177.846,38.2988357543945,-0.6966743,114.0303,1,0,1
34513.09,56070.13,31,14.76862,766.4371,67.4901161193848,-0.6608663,131.7811,2,0,1
35143.82,54727.36,31,4.15516,3843.611,167.51732635498,-0.7661332,115.009,4,389,1
35969.07,49244.54,31,17.44814,320.7735,41.7757759094238,-0.4190646,103.6054,1,280,1
37888.98,52515.98,31,17.47635,249.4261,37.2723350524902,-0.7526234,91.89625,1,333,1
37911.71,49183,31,23.15181,233.8754,41.6805686950684,-0.6771535,104.8703,1,336,1
38702.05,52855.71,31,3.009256,5362.905,86.9047508239746,-0.7188281,114.8133,2,513,1
38915.18,54443.59,31,3.460188,6209.257,204.062358856201,-0.6458894,123.3636,5,0,1
27658.73,47484.25,32,15.63203,277.9626,37.7867965698242,-0.6783659,90.31058,1,0,1
28488.7,50319.7,32,5.418751,3018.925,72.588996887207,-0.589317,137.8154,2,0,1
30184.55,50223.2,32,2.562613,13654.23,380.66658782959,-0.7963868,136.4042,9,33,1
30262.47,52572.36,32,3.708392,5035.698,171.889499664307,-0.7447049,118.778,4,35,1
31407.84,48719.89,32,4.16301,3437.984,118.886268615723,-0.6549059,114.6526,3,63,1
32211.55,53225.18,32,14.33566,350.1032,38.0794982910156,-0.4519719,96.69312,1,0,1
33146.84,42024.26,32,6.00766,2781.816,135.264123916626,-0.5514657,126.6702,4,0,1
34112.14,49268.39,32,20.59199,253.185,36.3817863464355,-0.8895201,104.6905,1,231,1
35968.45,51097.17,32,4.036682,4707.822,152.129497528076,-0.6530461,130.4593,4,282,1
36192.23,58579.22,32,17.56755,309.9152,36.9410743713379,-0.6430463,104.9501,1,0,1
36368.92,53631.45,32,11.21984,628.8848,46.2008399963379,-0.3563569,108.3956,1,425,1
24110.93,47517.93,33,7.505826,1193.856,65.6863021850586,-0.606897,107.8449,2,0,1
29206.8,55878.55,33,2.729951,8584.801,235.071643829346,-0.7330171,119.7504,6,0,1
29299.15,53193.5,33,6.622365,1703.03,78.708137512207,-0.7425153,117.8633,2,0,1
30601.42,43485.97,33,23.29296,411.6135,62.4691009521484,-0.5989225,130.6099,2,0,1
31794.24,57580.11,33,24.71567,124.0419,34.252513885498,-0.639333,79.92091,1,0,1
33748.73,51421.38,33,22.75314,224.4361,38.8365516662598,-0.6168926,103.1057,1,0,1
34928.23,45101,33,14.09584,508.688,36.798412322998,-0.6872167,118.6311,1,0,1
35121.41,53969.31,33,4.591817,3725.231,85.873966217041,-0.6343578,132.5816,2,0,1
36211.28,46315.03,33,10.51975,863.2082,69.9434394836426,-0.710043,115.0339,2,0,1
36481.76,57248.76,33,3.387194,5090.053,162.818416595459,-0.5784666,114.1507,4,428,1
36734.43,53721.05,33,9.897447,1260.538,38.8590965270996,-0.6164445,149.2857,1,437,1
37694.96,52146.02,33,4.411461,3227.012,80.3471412658691,-0.7168924,119.9403,2,329,1
37906.4,53708.6,33,3.270676,5536.922,177.096912384033,-0.8197464,115.3862,4,459,1
38476.96,52145.21,33,21.91775,409.9739,38.2672004699707,-0.3859746,140.4124,1,0,1
38607.57,47356.57,33,7.247755,1356.362,42.178352355957,-0.8391213,121.6551,1,0,1
29861.95,47125.15,34,6.792743,1245.268,37.7618598937988,-0.772046,112.2523,1,0,1
30921.48,52232.69,34,13.36753,449.9031,46.3759231567383,-0.7887543,101.6172,1,0,1
31910.93,46369.01,34,7.208185,1553.876,76.6712188720703,-0.5353894,117.6816,2,0,1
32382.17,53559.69,34,22.16128,313.7233,35.5137825012207,-0.6226693,124.4346,1,149,1
35212.88,51987.78,34,6.09824,2247.54,76.3289604187012,-0.6647062,129.7211,2,263,1
36264.57,52563.87,34,9.747136,970.9083,41.8787994384766,-0.3714637,126.7161,1,293,1
38601.31,53241.51,34,14.40729,538.745,39.3550224304199,-0.8865193,122.616,1,507,1
30281.22,44704.8,35,6.387227,1706.509,70.924015045166,-0.5886651,114.5493,2,0,1
32882.72,50530.81,35,8.252154,1289.395,72.6758728027344,-0.5059663,124.2702,2,0,1
33181.6,52290.96,35,11.92009,553.0834,35.8037223815918,-0.6732361,110.8441,1,214,1
33719.88,51481.95,35,21.74237,166.9311,37.8930587768555,-0.7090961,84.85674,1,0,1
33998.57,50318.63,35,17.15232,533.5164,70.5343551635742,-0.752512,122.7573,2,233,1
34345.09,59155.03,35,20.29434,464.708,39.0630836486816,-0.801728,142.297,1,475,1
36218.77,46208.43,35,10.11915,1054.33,73.2721481323242,-0.7143956,121.139,2,0,1
38625.89,52801.79,35,2.599886,8278.603,218.90376663208,-0.6812665,115.1138,6,513,1
24209.48,47364.89,36,7.531979,1732.507,152.547716140747,-0.5806309,113.2815,5,0,1
28935.27,41391.25,36,11.73336,567.1872,32.7926445007324,-0.5116897,112.9888,1,0,1
29197.91,47857.12,36,23.01688,350.684,35.8603286743164,-0.6217397,135.1281,1,0,1
31197.14,59171.04,36,14.00728,528.6951,38.3829765319824,-0.5081061,119.6264,1,0,1
31810.44,57622.16,36,10.84987,1254.733,67.4396591186523,-0.6493931,146.9756,2,0,1
32231.66,55627.46,36,5.463835,2567.596,110.105243682861,-0.4592772,122.4609,3,0,1
32401.81,56621.76,36,4.745184,2647.161,111.83861541748,-0.7973502,111.2463,3,150,1
32871.41,44970.45,36,8.545203,1251.239,36.7362327575684,-0.5684028,134.9572,1,0,1
33196.77,58887.85,36,18.16059,397.6537,37.6033630371094,-0.6869504,122.6769,1,0,1
38528.16,49381.64,36,5.994076,1707.559,42.3809242248535,-0.8459311,118.8992,1,0,1
39840.13,51738.28,36,16.06003,388.6596,37.3752822875977,-0.8773257,111.5387,1,0,1
27250.84,49531.07,37,17.02725,583.3945,34.8971519470215,-0.7945417,146.6905,1,0,1
28758.15,56893.84,37,16.73412,389.3768,36.0279502868652,-0.5706984,115.793,1,0,1
29905.98,52006.7,37,8.061399,1147.457,43.2820510864258,-0.8519773,119.9773,1,31,1
34112.22,49266.22,37,16.47015,353.625,34.5789184570313,-0.6274659,109.5104,1,231,1
34931.43,45086.62,37,20.98322,334.9132,35.7589073181152,-0.7896603,124.2478,1,0,1
35079.52,54754.21,37,9.522038,977.7418,36.0875434875488,-0.6547995,128.3664,1,389,1
36760.02,53289.68,37,11.92994,789.6807,38.05419921875,-0.5582896,133.2196,1,306,1
38087.68,49635.89,37,9.026563,1003.893,39.8059349060059,-0.6091525,123.0398,1,0,1
39444.98,54664.25,37,6.575434,2681.778,77.3064842224121,-0.6838916,147.2278,2,0,1
26725,45455.29,38,24.59166,213.836,33.9826927185059,-0.8526013,108.8856,1,0,1
28665.76,41587.87,38,18.74359,387.2995,31.7681732177734,-0.662398,127.9755,1,0,1
33566.25,49993.99,38,23.41901,184.3828,39.4789543151855,-0.7801031,93.47849,1,0,1
33710.94,54417.73,38,16.29112,300.1682,37.2172203063965,-0.7488024,97.21842,1,0,1
35114.29,53968.11,38,3.890175,5006.775,137.203220367432,-0.8108512,127.8066,3,0,1
35483.71,56503.32,38,5.055992,2999.443,110.288234710693,-0.5007113,123.0261,3,404,1
39454.57,50646.98,38,21.30686,283.0429,34.0310516357422,-0.6808781,115.6744,1,532,1
29517.55,45348.09,39,22.06057,280.4066,36.668384552002,-0.6525837,115.8299,1,0,1
32784.68,46224.71,39,21.97795,252.7738,35.4402389526367,-0.4874933,110.0146,1,0,1
33973.6,50308.97,39,6.116674,1577.891,37.6359252929688,-0.5372041,117.7778,1,0,1
37635.8,52463.99,39,7.129762,1722.353,80.1125831604004,-0.8256205,123.215,2,326,1
39840.05,51787.96,39,24.78653,315.4202,29.1468067169189,-0.3799113,140.0025,1,0,1
26260.43,43045.91,40,22.75564,167.1536,31.2885112762451,-0.5192192,91.50637,1,0,1
26779.75,45427.04,40,11.97545,989.7169,73.2680511474609,-0.7105559,132.771,2,0,1
28484.13,50325.7,40,3.277498,6840.654,190.495185852051,-0.6614555,125.4036,5,0,1
29518.63,45302.47,40,7.456933,1344.539,38.9237785339355,-0.8453164,125.4317,1,0,1
32114.59,40756.07,40,8.534862,1676.737,63.1695098876953,-0.5597472,145.8554,2,0,1
33741.32,51455.09,40,16.34123,418.6959,34.4915733337402,-0.5950431,119.6469,1,0,1
35835.08,43486.77,40,10.71346,1075.546,62.3152008056641,-0.5752852,136.5583,2,0,1
37427.96,57166.27,40,11.67485,652.9288,36.2089042663574,-0.4944917,119.4141,1,453,1
38530.69,49376.72,40,8.072608,1437.359,74.3784217834473,-0.5865318,122.9563,2,0,1
30991.89,46237.74,41,3.129087,6087.557,116.220329284668,-0.6747417,122.1439,3,0,1
32094.21,47605.15,41,10.50776,1052.075,70.1184463500977,-0.5968808,126.4392,2,8,1
34327.77,51103.07,41,2.862001,7837.984,237.881702423096,-0.7490687,119.9978,6,239,1
35068.13,54742.98,41,15.30309,456.0505,39.7734260559082,-0.4650483,116.4246,1,389,1
36997.64,49594.44,41,10.15068,1323.61,74.5956802368164,-0.4737004,138.0246,2,309,1
37910.29,47511.86,41,3.286462,9693.144,244.938571929932,-0.7376829,145.6801,6,211,1
38396.55,53431.94,41,13.83966,509.1513,32.1408805847168,-0.4218957,120.3607,1,537,1
25985.09,50430.07,42,9.85438,1409.373,67.4465141296387,-0.7724404,145.7628,2,0,1
30483.66,51567.3,42,8.690194,1470.582,136.595455169678,-0.6743054,116.7695,4,40,1
33153.7,41226.86,42,3.80859,4545.5,97.7187175750732,-0.8140628,125.4738,3,0,1
33247.36,53035.64,42,3.084892,4518.726,114.195720672607,-0.7884595,107.478,3,216,1
33737.2,50058.63,42,8.81163,846.4078,37.0714416503906,-0.5652248,111.3995,1,225,1
34419.8,50056.3,42,10.0749,710.4823,38.0191078186035,-0.7913174,111.305,1,0,1
24339.62,47437.93,43,21.19536,216.1814,29.9783763885498,-0.7592641,101.7843,1,0,1
29851.18,47121.49,43,3.150459,6352.586,117.831203460693,-0.5176142,125.5009,3,0,1
31705.85,53409.48,43,22.72499,255.7323,33.7012596130371,-0.6937624,114.3239,1,135,1
34060.52,41197.04,43,23.12228,166.0064,31.3925609588623,-0.7161118,92.03563,1,0,1
34383.78,50047.39,43,13.74465,529.0064,36.6730270385742,-0.5135346,119.1703,1,0,1
35204.04,51982.49,43,11.27128,726.3782,38.0584602355957,-0.6882704,122.2874,1,263,1
35796.52,43498.88,43,5.746893,1854.517,39.4067611694336,-0.783937,121.5529,1,0,1
37360.84,53829.75,43,20.54259,472.4944,35.2873878479004,-0.5671026,147.8419,1,449,1
39126.6,50188.38,43,9.20283,854.1671,35.5744972229004,-0.6058348,116.507,1,520,1
32667.96,45069.75,44,6.913992,1655.151,69.9031982421875,-0.6375162,125.9298,2,0,1
33335.53,55384.2,44,7.503927,1156.726,40.3222694396973,-0.8187932,115.3986,1,0,1
34443.14,49640.02,44,20.59185,259.0785,35.9960823059082,-0.6160322,106.3754,1,240,1
35021.29,58827.91,44,3.080647,7355.565,154.727188110352,-0.4541388,128.4692,4,482,1
